,X_i,Y_i,Z_i,X_f,Y_f,Z_f,Cu [%],Au [ppm],Ton [t],B [$]
4329,145.0,150.0,0.0,160.0,160.0,25.0,4.474602557320405,1.1468431632359242,23893.760000000002,8714930.4
4330,145.0,150.0,5.0,160.0,160.0,30.0,4.816229024270348,1.190111368299161,24024.789999999997,9449154.73
4331,145.0,150.0,10.0,160.0,160.0,35.0,5.09184046810343,1.2219015122420784,24059.64,10013660.25
4332,145.0,150.0,15.0,160.0,160.0,40.0,5.3694402629855995,1.2807962388874428,24086.489999999998,10611423.5
4333,145.0,150.0,20.0,160.0,160.0,45.0,5.663056340838448,1.3558016930583943,24106.67,11254943.69
4334,145.0,150.0,25.0,160.0,160.0,50.0,5.840534719332303,1.42952900569621,24101.99,11668869.2
4335,145.0,150.0,30.0,160.0,160.0,55.0,5.61283223767525,1.4768044130753661,24044.91,11270781.12
4336,145.0,150.0,35.0,160.0,160.0,60.0,4.916703064037567,1.471070189506076,23969.68,9934107.32
4337,145.0,150.0,40.0,160.0,160.0,65.0,4.142734746894015,1.40343283537799,23589.129999999997,8283618.33
4338,145.0,155.0,0.0,160.0,165.0,25.0,4.8365180968597725,1.3489910563116605,23796.67,9577043.870000001
4339,145.0,155.0,5.0,160.0,165.0,30.0,5.312012853821962,1.4233896827567345,23986.64,10623309.34
4340,145.0,155.0,10.0,160.0,165.0,35.0,5.562787456605553,1.440555207479477,24020.93,11125208.64
4341,145.0,155.0,15.0,160.0,165.0,40.0,5.663312277017145,1.4843726132364203,24054.54,11378971.04
4342,145.0,155.0,20.0,160.0,165.0,45.0,5.664288272276528,1.5251272849585158,24081.4,11439817.57
4343,145.0,155.0,25.0,160.0,165.0,50.0,5.5828682900679,1.5769819226217843,24100.839999999997,11356293.61
4344,145.0,155.0,30.0,160.0,165.0,55.0,5.203851983546906,1.6397804608724649,24107.32,10722954.2
4345,145.0,155.0,35.0,160.0,165.0,60.0,4.422648369606049,1.6661168527517194,24092.03,9285686.91
4346,145.0,155.0,40.0,160.0,165.0,65.0,3.6316871187590536,1.6063512816261116,23761.22,7632590.25
4347,145.0,160.0,0.0,160.0,170.0,25.0,4.832299729957763,1.4385042698154387,23633.34,9607220.93
4348,145.0,160.0,5.0,160.0,170.0,30.0,5.468573106820079,1.5500386259695642,23945.03,11039546.239999998
4349,145.0,160.0,10.0,160.0,170.0,35.0,5.681717462152587,1.530823321463397,23976.54,11429106.61
4350,145.0,160.0,15.0,160.0,170.0,40.0,5.69798294548069,1.5311846688444066,24006.54,11474589.469999999
4351,145.0,160.0,20.0,160.0,170.0,45.0,5.483257198346769,1.526372389369338,24035.38,11082699.44
4352,145.0,160.0,25.0,160.0,170.0,50.0,5.120470563146848,1.5452663298701743,24056.07,10436941.75
4353,145.0,160.0,30.0,160.0,170.0,55.0,4.576456753399446,1.606779988450401,24070.1,9497368.88
4354,145.0,160.0,35.0,160.0,170.0,60.0,3.7697709991290647,1.6569353378967973,24043.14,8038795.03
4355,145.0,160.0,40.0,160.0,170.0,65.0,2.9782444250901925,1.5992932222552916,23721.46,6410412.98
4356,145.0,165.0,0.0,160.0,175.0,25.0,4.620216536213324,1.455209484700412,23463.05,9180548.479999999
4357,145.0,165.0,5.0,160.0,175.0,30.0,5.344370398755682,1.5945849456949628,23903.86,10840800.85
4358,145.0,165.0,10.0,160.0,175.0,35.0,5.504877279376341,1.537511426390397,23933.63,11088047.260000002
4359,145.0,165.0,15.0,160.0,175.0,40.0,5.555342146744974,1.4869625130750135,23948.35,11131705.25
4360,145.0,165.0,20.0,160.0,175.0,45.0,5.330390673039938,1.4296791823766608,23970.940000000002,10658313.63
4361,145.0,165.0,25.0,160.0,175.0,50.0,4.856127561341754,1.405040213784463,23994.260000000002,9757759.54
4362,145.0,165.0,30.0,160.0,175.0,55.0,4.284626513638779,1.438270529779818,24018.28,8740354.46
4363,145.0,165.0,35.0,160.0,175.0,60.0,3.537770881849626,1.4789156475901544,23999.67,7388837.05
4364,145.0,165.0,40.0,160.0,175.0,65.0,2.775088914719812,1.4173514741852387,23683.93,5824278.64
4365,145.0,165.0,45.0,160.0,175.0,70.0,2.2755820758245235,1.380798930245773,20027.03,4116300.28
4366,145.0,170.0,0.0,160.0,180.0,25.0,4.260899557198746,1.3726219122135763,23260.999999999996,8374920.28
4367,145.0,170.0,5.0,160.0,180.0,30.0,5.025734549986235,1.5360031018764673,23792.05,10135439.07
4368,145.0,170.0,10.0,160.0,180.0,35.0,5.245324823512293,1.5019099975414647,23916.68,10558078.690000001
4369,145.0,170.0,15.0,160.0,180.0,40.0,5.377606047056924,1.442936596999643,23908.49,10732992.809999999
4370,145.0,170.0,20.0,160.0,180.0,45.0,5.20118329008201,1.3652878538321451,23902.93,10314534.68
4371,145.0,170.0,25.0,160.0,180.0,50.0,4.73455407064985,1.3159578213854886,23890.78,9388505.450000001
4372,145.0,170.0,30.0,160.0,180.0,55.0,4.186961122782808,1.3242401655603904,23884.940000000002,8380519.98
4373,145.0,170.0,35.0,160.0,180.0,60.0,3.520997933230946,1.3445184864271822,23843.98,7156602.220000001
4374,145.0,170.0,40.0,160.0,180.0,65.0,2.7791093756914913,1.2711210931781893,23499.920000000002,5625289.57
4375,145.0,170.0,45.0,160.0,180.0,70.0,2.2227272196467487,1.2354158373978827,19866.9,3867533.75
4376,145.0,175.0,0.0,160.0,185.0,25.0,4.029185557330261,1.1965961253757913,23121.21,7726769.200000001
4377,145.0,175.0,5.0,160.0,185.0,30.0,4.862603880957194,1.3775689849236135,23694.67,9616563.459999999
4378,145.0,175.0,10.0,160.0,185.0,35.0,5.253459599906065,1.4064921663522956,23931.379999999997,10471494.53
4379,145.0,175.0,15.0,160.0,185.0,40.0,5.479281941029628,1.388726906325055,23903.190000000002,10857876.69
4380,145.0,175.0,20.0,160.0,185.0,45.0,5.329504638957865,1.337657595364267,23877.13,10509658.530000001
4381,145.0,175.0,25.0,160.0,185.0,50.0,4.84230356576716,1.3015408435252735,23845.64,9553482.58
4382,145.0,175.0,30.0,160.0,185.0,55.0,4.311911832188097,1.3011745034693276,23797.12,8553734.5
4383,145.0,175.0,35.0,160.0,185.0,60.0,3.6907554253539945,1.301856065238348,23713.66,7384695.02
4384,145.0,175.0,40.0,160.0,185.0,65.0,2.939956724799258,1.226172832847718,23362.11,5840041.57
4385,145.0,175.0,45.0,160.0,185.0,70.0,2.3751690906926024,1.1874771957469556,19736.449999999997,4037389.07
4386,145.0,180.0,0.0,160.0,190.0,25.0,4.113203908970258,1.0212139616010358,23018.85,7654666.41
4387,145.0,180.0,5.0,160.0,190.0,30.0,5.0329031273914335,1.1985930382637862,23599.86,9689478.559999999
4388,145.0,180.0,10.0,160.0,190.0,35.0,5.63507787847487,1.2827904715260479,23970.68,11057811.04
4389,145.0,180.0,15.0,160.0,190.0,40.0,5.90072993326026,1.289433186503955,23930.27,11540004.809999999
4390,145.0,180.0,20.0,160.0,190.0,45.0,5.741743278287963,1.2718293172068627,23884.54,11203030.46
4391,145.0,180.0,25.0,160.0,190.0,50.0,5.103919813450939,1.25518527316712,23826.440000000002,9977766.24
4392,145.0,180.0,30.0,160.0,190.0,55.0,4.531512324199385,1.2642142720312564,23752.05,8901565.870000001
4393,145.0,180.0,35.0,160.0,190.0,60.0,3.938783740331347,1.2643303296798143,23635.66,7774466.61
4394,145.0,180.0,40.0,160.0,190.0,65.0,3.172588356368429,1.2102777924653292,23262.33,6217148.85
4395,145.0,180.0,45.0,160.0,190.0,70.0,2.6259154591501583,1.1802891363519845,19622.23,4389050.16
4396,145.0,185.0,0.0,160.0,195.0,25.0,4.214612627204135,0.8373762972389549,22819.619999999995,7582628.05
4397,145.0,185.0,5.0,160.0,195.0,30.0,5.2969560748725515,1.0136985473344444,23409.38,9898866.95
4398,145.0,185.0,10.0,160.0,195.0,35.0,6.138822733077799,1.1350908033849219,23874.11,11779071.46
4399,145.0,185.0,15.0,160.0,195.0,40.0,6.593339167825005,1.1841430875678982,23949.53,12716870.93
4400,145.0,185.0,20.0,160.0,195.0,45.0,6.532220860398023,1.2126733992692118,23930.32,12625555.66
4401,145.0,185.0,25.0,160.0,195.0,50.0,5.752941670769818,1.2190138410187874,23884.08,11163657.0
4402,145.0,185.0,30.0,160.0,195.0,55.0,5.101339540440652,1.2330165005113118,23821.08,9945737.43
4403,145.0,185.0,35.0,160.0,195.0,60.0,4.479045384882553,1.2436608985426123,23724.64,8775443.03
4404,145.0,185.0,40.0,160.0,195.0,65.0,3.6640165076096394,1.2258212216710456,23348.019999999997,7144554.32
4405,145.0,185.0,45.0,160.0,195.0,70.0,3.107035277578858,1.2092163875486832,19675.67,5159658.98
4406,145.0,190.0,0.0,160.0,200.0,25.0,3.5821166505691937,0.618589394005448,22249.870000000003,6104540.030000001
4407,145.0,190.0,5.0,160.0,200.0,30.0,4.7788161462934955,0.7910921444476646,22840.66,8532254.49
4408,145.0,190.0,10.0,160.0,200.0,35.0,5.811635946690658,0.9381538253660656,23386.52,10745979.02
4409,145.0,190.0,15.0,160.0,200.0,40.0,6.49790443825849,1.0315633593396891,23673.7,12233480.56
4410,145.0,190.0,20.0,160.0,200.0,45.0,6.661869912895375,1.1085137371508813,23813.89,12689112.51
4411,145.0,190.0,25.0,160.0,200.0,50.0,6.075810669981839,1.1526329600973104,23874.08,11681634.19
4412,145.0,190.0,30.0,160.0,200.0,55.0,5.482706374282597,1.18275323027444,23879.55,10620405.28
4413,145.0,190.0,35.0,160.0,200.0,60.0,4.846043510578143,1.2062031726882696,23839.72,9451623.599999998
4414,145.0,190.0,40.0,160.0,200.0,65.0,4.011313277224336,1.215978243902689,23447.22,7789045.82
4415,145.0,190.0,45.0,160.0,200.0,70.0,3.4345813614271594,1.2092397177579728,19737.67,5670243.48
4416,145.0,195.0,0.0,160.0,205.0,25.0,2.1725877196656427,0.32970535183266836,21488.339999999997,3300612.88
4417,145.0,195.0,5.0,160.0,205.0,30.0,3.1868425730479446,0.47065548229532683,21996.17,5214109.5
4418,145.0,195.0,10.0,160.0,205.0,35.0,4.2285531612692155,0.6212253905178104,22557.87,7289229.000000001
4419,145.0,195.0,15.0,160.0,205.0,40.0,5.115983907347966,0.7619497354038345,23054.0,9166322.77
4420,145.0,195.0,20.0,160.0,205.0,45.0,5.522526850741698,0.8819839927079601,23411.83,10163595.809999999
4421,145.0,195.0,25.0,160.0,205.0,50.0,5.342056182363396,0.9664876492205348,23660.45,10024611.92
4422,145.0,195.0,30.0,160.0,205.0,55.0,5.063092589737439,1.0261368842793173,23803.61,9634353.309999999
4423,145.0,195.0,35.0,160.0,205.0,60.0,4.633330115753281,1.0694093017390431,23868.870000000003,8913222.170000002
4424,145.0,195.0,40.0,160.0,205.0,65.0,3.9338985337265866,1.0940000842319135,23506.53,7529322.58
4425,145.0,195.0,45.0,160.0,205.0,70.0,3.4136740148380245,1.093576174153989,19762.739999999998,5534895.970000001
4426,145.0,200.0,0.0,160.0,210.0,25.0,0.7782014172442923,0.11515481769844832,20812.219999999998,787693.6800000002
4427,145.0,200.0,5.0,160.0,210.0,30.0,1.4179296453557204,0.20327155433986233,21142.03,1901897.1500000001
4428,145.0,200.0,10.0,160.0,210.0,35.0,2.1967996360492985,0.31389374846962625,21563.36,3315778.3899999997
4429,145.0,200.0,15.0,160.0,210.0,40.0,3.041221189217021,0.4476981469361263,22062.92,4938584.74
4430,145.0,200.0,20.0,160.0,210.0,45.0,3.6149974406666763,0.5837986179156878,22564.47,6169370.99
4431,145.0,200.0,25.0,160.0,210.0,50.0,3.8885500764991225,0.70800097797173,23006.8,6890065.54
4432,145.0,200.0,30.0,160.0,210.0,55.0,3.9957396042526923,0.8051162814612514,23338.629999999997,7277377.7299999995
4433,145.0,200.0,35.0,160.0,210.0,60.0,3.8770591551231384,0.8738083040450493,23575.98,7203850.37
4434,145.0,200.0,40.0,160.0,210.0,65.0,3.4655639448728404,0.9163104145510598,23328.61,6427413.850000001
4435,145.0,205.0,5.0,160.0,215.0,30.0,0.37142855897176547,0.0558424793971349,20642.759999999995,86791.85999999993
4436,145.0,205.0,10.0,160.0,215.0,35.0,0.7277927597992455,0.10708290470871903,20861.3,689312.56
4437,145.0,205.0,15.0,160.0,215.0,40.0,1.214453670779381,0.18324009721590945,21165.260000000002,1542365.85
4438,145.0,205.0,20.0,160.0,215.0,45.0,1.6288933335809774,0.2756435460130106,21536.3,2324351.1399999997
4439,145.0,205.0,25.0,160.0,215.0,50.0,1.949436177825576,0.3746781765366675,21925.53,2982771.3499999996
4440,145.0,205.0,30.0,160.0,215.0,55.0,2.2278741022618846,0.46808829769321436,22271.25,3587584.88
4441,145.0,205.0,35.0,160.0,215.0,60.0,2.38630199157996,0.5493032547188399,22586.589999999997,3981507.67
4442,145.0,205.0,40.0,160.0,215.0,65.0,2.31499164373926,0.6079148302481504,22462.199999999997,3881312.3999999994
4443,145.0,210.0,15.0,160.0,220.0,40.0,0.32386785791637496,0.05042717743165191,20592.379999999997,12218.359999999942
4444,145.0,210.0,20.0,160.0,220.0,45.0,0.5231173412255966,0.09329500384097636,20762.949999999997,353976.4599999999
4445,145.0,210.0,25.0,160.0,220.0,50.0,0.7255712578868434,0.14863731268524166,20982.729999999996,716950.68
4446,145.0,210.0,30.0,160.0,220.0,55.0,0.9240498886338631,0.20420831008784318,21204.829999999998,1088294.2200000002
4447,145.0,210.0,35.0,160.0,220.0,60.0,1.0956998031284944,0.2628440425152923,21445.46,1421810.83
4448,145.0,210.0,40.0,160.0,220.0,65.0,1.1822033742476616,0.315507124553147,21318.53,1587617.03
4449,150.0,95.0,0.0,165.0,105.0,25.0,0.565668296936413,0.10433057900992035,21262.329999999998,393045.13999999996
4450,150.0,95.0,5.0,165.0,105.0,30.0,0.5069321345841994,0.08806525406224995,21157.609999999997,279263.02999999997
4451,150.0,95.0,10.0,165.0,105.0,35.0,0.44902873045616165,0.07207810753373561,21085.289999999997,169520.46999999997
4452,150.0,95.0,15.0,165.0,105.0,40.0,0.3938172863362977,0.06159919984137573,21030.829999999998,80985.49999999999
4453,150.0,100.0,0.0,165.0,110.0,25.0,1.7349567412125895,0.33017182443383575,22631.239999999998,2630592.57
4454,150.0,100.0,5.0,165.0,110.0,30.0,1.6482926142830716,0.2936128549782318,22491.52,2424082.84
4455,150.0,100.0,10.0,165.0,110.0,35.0,1.4981068254988616,0.24744723946510366,22369.939999999995,2103589.59
4456,150.0,100.0,15.0,165.0,110.0,40.0,1.26041590134473,0.2010026464115839,22207.43,1642566.6099999999
4457,150.0,100.0,20.0,165.0,110.0,45.0,0.9794956628182554,0.14630695252772405,21860.97,1110179.4200000002
4458,150.0,100.0,25.0,165.0,110.0,50.0,0.6927842488338128,0.10047018677625602,21471.679999999997,598366.3800000001
4459,150.0,100.0,30.0,165.0,110.0,55.0,0.44446964898277636,0.06705897502175337,21123.179999999997,179331.89999999997
4460,150.0,105.0,0.0,165.0,115.0,25.0,3.0000478333414655,0.5981155998830647,23979.09,5377524.2700000005
4461,150.0,105.0,5.0,165.0,115.0,30.0,2.8841407513176405,0.541400655145623,23811.5,5061102.4
4462,150.0,105.0,10.0,165.0,115.0,35.0,2.697126369482543,0.474820553187244,23654.92,4611627.91
4463,150.0,105.0,15.0,165.0,115.0,40.0,2.3749631395793487,0.4105872941641895,23457.41,3927728.12
4464,150.0,105.0,20.0,165.0,115.0,45.0,1.9907247166252173,0.33587022719817233,23076.33,3112931.6599999997
4465,150.0,105.0,25.0,165.0,115.0,50.0,1.560056078393669,0.26260910519583575,22570.19,2241573.69
4466,150.0,105.0,30.0,165.0,115.0,55.0,1.1500854557093791,0.1971532807665943,22057.039999999997,1454492.91
4467,150.0,105.0,35.0,165.0,115.0,60.0,0.7555040781566289,0.14429770543389325,21558.76,744635.67
4468,150.0,105.0,40.0,165.0,115.0,65.0,0.46564878409255445,0.1063759777519114,19269.969999999998,226508.22999999995
4469,150.0,110.0,0.0,165.0,120.0,25.0,3.952430454965847,0.8041600895519726,24673.94,7597184.52
4470,150.0,110.0,5.0,165.0,120.0,30.0,3.851213799732205,0.7561408263947116,24615.84,7328737.15
4471,150.0,110.0,10.0,165.0,120.0,35.0,3.7414430890329147,0.7155888982984472,24514.08,7043146.34
4472,150.0,110.0,15.0,165.0,120.0,40.0,3.4465607402522433,0.6567655504948096,24337.649999999998,6367766.68
4473,150.0,110.0,20.0,165.0,120.0,45.0,3.019571446464931,0.5836815006572742,24031.07,5413147.58
4474,150.0,110.0,25.0,165.0,120.0,50.0,2.5390437253699756,0.5063433290846939,23584.019999999997,4362197.24
4475,150.0,110.0,30.0,165.0,120.0,55.0,2.0899478288620172,0.4310111973692427,23062.559999999998,3402844.0299999993
4476,150.0,110.0,35.0,165.0,120.0,60.0,1.609397619500675,0.3624985106318656,22492.76,2436491.1799999997
4477,150.0,110.0,40.0,165.0,120.0,65.0,1.157104910719824,0.29669558896136283,20152.85,1434222.47
4478,150.0,115.0,0.0,165.0,125.0,25.0,4.159057173425509,0.8023307162109335,24301.5,7877151.15
4479,150.0,115.0,5.0,165.0,125.0,30.0,4.346906480531886,0.8085665802071917,24435.34,8276577.609999999
4480,150.0,115.0,10.0,165.0,125.0,35.0,4.5295065680308895,0.833628971259533,24498.21,8674359.75
4481,150.0,115.0,15.0,165.0,125.0,40.0,4.503924450057415,0.8383120574924624,24427.55,8606359.43
4482,150.0,115.0,20.0,165.0,125.0,45.0,4.164027183038297,0.8115884283538884,24317.370000000003,7895541.720000001
4483,150.0,115.0,25.0,165.0,125.0,50.0,3.7117542791705334,0.7614370882776031,24066.58,6917881.1899999995
4484,150.0,115.0,30.0,165.0,125.0,55.0,3.2485283550658988,0.697534743536592,23686.42,5896111.01
4485,150.0,115.0,35.0,165.0,125.0,60.0,2.681884887159265,0.6327478867263805,23216.35,4705310.67
4486,150.0,115.0,40.0,165.0,125.0,65.0,2.1094922053210254,0.5597654372851972,21042.56,3269960.25
4487,150.0,120.0,0.0,165.0,130.0,25.0,3.844265001771855,0.6653886450768242,23647.539999999997,6951963.94
4488,150.0,120.0,5.0,165.0,130.0,30.0,4.362837186542815,0.7296277264502374,24012.449999999997,8081079.99
4489,150.0,120.0,10.0,165.0,130.0,35.0,4.871940812962623,0.8147881988101682,24297.55,9228063.690000001
4490,150.0,120.0,15.0,165.0,130.0,40.0,5.0969629847071865,0.8695861809244593,24323.190000000002,9726188.84
4491,150.0,120.0,20.0,165.0,130.0,45.0,4.869595121239979,0.890999739694025,24279.120000000003,9305406.19
4492,150.0,120.0,25.0,165.0,130.0,50.0,4.489673991088668,0.8876146210658462,24191.670000000002,8555410.23
4493,150.0,120.0,30.0,165.0,130.0,55.0,4.064786056875574,0.8602937786217377,23987.45,7664392.850000001
4494,150.0,120.0,35.0,165.0,130.0,60.0,3.4694285839897665,0.8136570717656102,23655.62,6423668.27
4495,150.0,120.0,40.0,165.0,130.0,65.0,2.8173890848424,0.74611990422459,21734.18,4740346.54
4496,150.0,125.0,0.0,165.0,135.0,25.0,3.0943838289505807,0.4690891980491829,22979.09,5228394.470000001
4497,150.0,125.0,5.0,165.0,135.0,30.0,3.892867049946254,0.5718550950037607,23545.91,6899435.51
4498,150.0,125.0,10.0,165.0,135.0,35.0,4.628923610215696,0.6813212506998106,24042.22,8524543.86
4499,150.0,125.0,15.0,165.0,135.0,40.0,5.021806944019692,0.7669476324459257,24164.39,9403435.959999999
4500,150.0,125.0,20.0,165.0,135.0,45.0,4.935370829283156,0.8273918085125762,24155.32,9307490.53
4501,150.0,125.0,25.0,165.0,135.0,50.0,4.663332789303434,0.8661124120421712,24140.829999999998,8837204.75
4502,150.0,125.0,30.0,165.0,135.0,55.0,4.2966628380486265,0.8751221259921348,24073.089999999997,8137294.9
4503,150.0,125.0,35.0,165.0,135.0,60.0,3.709177263566926,0.8571668570936095,23902.43,6972989.57
4504,150.0,125.0,40.0,165.0,135.0,65.0,3.048610678515232,0.8129817214967923,22287.93,5317251.08
4505,150.0,130.0,0.0,165.0,140.0,25.0,2.5324399518277967,0.3854681785202117,22892.87,4123098.2
4506,150.0,130.0,5.0,165.0,140.0,30.0,3.245077153573365,0.47386356851406813,23481.09,5594248.68
4507,150.0,130.0,10.0,165.0,140.0,35.0,3.9475567152678406,0.5669521401861989,23982.96,7105174.299999999
4508,150.0,130.0,15.0,165.0,140.0,40.0,4.3311111111111105,0.64125,24120.0,7949091.08
4509,150.0,130.0,20.0,165.0,140.0,45.0,4.340138888888888,0.7130555555555554,24120.0,8048663.99
4510,150.0,130.0,25.0,165.0,140.0,50.0,4.1836111111111105,0.7741666666666666,24120.0,7826147.369999999
4511,150.0,130.0,30.0,165.0,140.0,55.0,3.9458400502399176,0.8087153729500853,24108.32,7416750.890000001
4512,150.0,130.0,35.0,165.0,140.0,60.0,3.4654986444870333,0.8175418145694868,24038.87,6509814.29
4513,150.0,130.0,40.0,165.0,140.0,65.0,2.866874033273233,0.7940026373781205,22711.949999999997,5072713.9399999995
4514,150.0,135.0,0.0,165.0,145.0,25.0,2.336383487452402,0.3869568414788867,23157.42,3805287.63
4515,150.0,135.0,5.0,165.0,145.0,30.0,2.8568944718776756,0.4469209576455894,23665.539999999997,4887323.6
4516,150.0,135.0,10.0,165.0,145.0,35.0,3.380994839707209,0.5126906711958964,24033.52,6001302.18
4517,150.0,135.0,15.0,165.0,145.0,40.0,3.688888888888889,0.5743055555555555,24120.0,6669872.42
4518,150.0,135.0,20.0,165.0,145.0,45.0,3.7270460566305075,0.6391023510643374,24101.85,6810446.890000001
4519,150.0,135.0,25.0,165.0,145.0,50.0,3.6334075612180197,0.6899830078906508,24017.03,6670130.7
4520,150.0,135.0,30.0,165.0,145.0,55.0,3.439929611530636,0.7180647209024588,23897.38,6309994.82
4521,150.0,135.0,35.0,165.0,145.0,60.0,3.014399088924917,0.7280198213111284,23765.33,5502677.56
4522,150.0,135.0,40.0,165.0,145.0,65.0,2.462930110806655,0.7084038987804089,22703.510000000002,4264816.529999999
4523,150.0,140.0,0.0,165.0,150.0,25.0,2.559731794254481,0.45723174526907473,23476.379999999997,4322206.37
4524,150.0,140.0,5.0,165.0,150.0,30.0,2.956018604639471,0.4981402063998016,23868.239999999998,5160766.79
4525,150.0,140.0,10.0,165.0,150.0,35.0,3.3491253566859363,0.5487717259821784,24089.82,5998151.369999999
4526,150.0,140.0,15.0,165.0,150.0,40.0,3.655764626655985,0.6126669917679706,24115.559999999998,6651494.4
4527,150.0,140.0,20.0,165.0,150.0,45.0,3.8196984264247114,0.6858015598819217,24099.260000000002,7037286.450000001
4528,150.0,140.0,25.0,165.0,150.0,50.0,3.8224119452627696,0.7372967870519138,23968.33,7062381.5600000005
4529,150.0,140.0,30.0,165.0,150.0,55.0,3.6301125596160304,0.7537229974447566,23739.420000000002,6662290.13
4530,150.0,140.0,35.0,165.0,150.0,60.0,3.1658745385318467,0.7457286728950329,23501.079999999998,5744609.91
4531,150.0,140.0,40.0,165.0,150.0,65.0,2.600984016862689,0.7134397891194043,22682.03,4518365.63
4532,150.0,145.0,0.0,165.0,155.0,25.0,2.928769709700562,0.6082893761760085,23655.229999999996,5191755.7700000005
4533,150.0,145.0,5.0,165.0,155.0,30.0,3.2192898365831852,0.6328383971638258,23930.83,5812967.21
4534,150.0,145.0,10.0,165.0,155.0,35.0,3.5270934920864287,0.6745532349389686,24082.68,6472890.66
4535,150.0,145.0,15.0,165.0,155.0,40.0,3.8303798668692624,0.7420589178388302,24107.13,7124270.45
4536,150.0,145.0,20.0,165.0,155.0,45.0,4.092735312233331,0.8210003976172846,24093.52,7700569.220000001
4537,150.0,145.0,25.0,165.0,155.0,50.0,4.20892253750407,0.8776632522727842,23957.4,7937016.66
4538,150.0,145.0,30.0,165.0,155.0,55.0,4.033524356050346,0.8934483654770251,23702.940000000002,7551339.87
4539,150.0,145.0,35.0,165.0,155.0,60.0,3.5307897049865296,0.8699019581476931,23425.71,6526953.1
4540,150.0,145.0,40.0,165.0,155.0,65.0,2.937432672996667,0.8232152590468844,22789.89,5252847.630000001
4541,150.0,150.0,0.0,165.0,160.0,25.0,3.4375903509869783,0.8159895594321402,23730.510000000002,6375505.88
4542,150.0,150.0,5.0,165.0,160.0,30.0,3.7448316316527226,0.8522486598298444,23920.47,7034848.68
4543,150.0,150.0,10.0,165.0,160.0,35.0,4.039094747531323,0.9052237910480256,24067.54,7688707.15
4544,150.0,150.0,15.0,165.0,160.0,40.0,4.275731573015804,0.9844145590104997,24099.440000000002,8231877.950000001
4545,150.0,150.0,20.0,165.0,160.0,45.0,4.489183019022124,1.0769552945041898,24105.09,8738897.32
4546,150.0,150.0,25.0,165.0,160.0,50.0,4.592688124303556,1.1573161531874383,24032.78,8997409.21
4547,150.0,150.0,30.0,165.0,160.0,55.0,4.3521829821218585,1.1978308525289112,23853.15,8534499.77
4548,150.0,150.0,35.0,165.0,160.0,60.0,3.759097999889988,1.1871957289802275,23633.699999999997,7363044.48
4549,150.0,150.0,40.0,165.0,160.0,65.0,3.112116618567764,1.1263312939975165,23112.1,5979368.07
4550,150.0,155.0,0.0,165.0,165.0,25.0,3.802905134481545,0.9962673944714665,23715.149999999998,7243539.930000001
4551,150.0,155.0,5.0,165.0,165.0,30.0,4.105618020746485,1.0394809779242131,23892.239999999998,7907987.98
4552,150.0,155.0,10.0,165.0,165.0,35.0,4.31246591881801,1.0716364129909837,24019.12,8372023.15
4553,150.0,155.0,15.0,165.0,165.0,40.0,4.3693831364916065,1.1278822920534757,24075.18,8562447.53
4554,150.0,155.0,20.0,165.0,165.0,45.0,4.328181794791136,1.1887018718807865,24096.620000000003,8562896.63
4555,150.0,155.0,25.0,165.0,165.0,50.0,4.243458679878196,1.2508519307558876,24051.72,8460349.02
4556,150.0,155.0,30.0,165.0,165.0,55.0,3.91874859604826,1.302321894964152,23941.35,7877419.470000001
4557,150.0,155.0,35.0,165.0,165.0,60.0,3.3078593108065655,1.3121979011894491,23778.23,6714110.000000001
4558,150.0,155.0,40.0,165.0,165.0,65.0,2.6853046772654663,1.2532115093105776,23320.25,5399732.720000001
4559,150.0,160.0,0.0,165.0,170.0,25.0,3.8383104301066178,1.0985882027174418,23654.6,7405427.99
4560,150.0,160.0,5.0,165.0,170.0,30.0,4.1923371536723675,1.159476016977487,23897.53,8207048.8100000005
4561,150.0,160.0,10.0,165.0,170.0,35.0,4.301190351870789,1.147485094744709,23978.12,8423543.2
4562,150.0,160.0,15.0,165.0,170.0,40.0,4.239070501550662,1.1516852303647644,24031.67,8331383.539999999
4563,150.0,160.0,20.0,165.0,170.0,45.0,3.9920726692970097,1.155723893744989,24060.230000000003,7885198.75
4564,150.0,160.0,25.0,165.0,170.0,50.0,3.7162655896865684,1.1783244336633572,24021.489999999998,7384974.360000001
4565,150.0,160.0,30.0,165.0,170.0,55.0,3.2889688004238162,1.2174202407339345,23916.03,6604208.58
4566,150.0,160.0,35.0,165.0,170.0,60.0,2.6740956602328705,1.2369592465391146,23727.31,5452091.23
4567,150.0,160.0,40.0,165.0,170.0,65.0,2.082739106647471,1.177299903236949,23304.350000000002,4231055.42
4568,150.0,165.0,0.0,165.0,175.0,25.0,3.750809023068647,1.1666756699702379,23543.21,7293869.59
4569,150.0,165.0,5.0,165.0,175.0,30.0,4.153527138478836,1.244935292550288,23906.83,8235898.74
4570,150.0,165.0,10.0,165.0,175.0,35.0,4.12626314569239,1.1754369894458498,23938.449999999997,8117013.07
4571,150.0,165.0,15.0,165.0,175.0,40.0,4.035384660622273,1.1169608073760608,23975.940000000002,7894324.890000001
4572,150.0,165.0,20.0,165.0,175.0,45.0,3.7768345707647915,1.0560841386739717,24005.37,7352891.38
4573,150.0,165.0,25.0,165.0,175.0,50.0,3.4277590962700746,1.0230929820551873,23977.96,6658119.039999999
